"Z_tech_index", "country", "year", "format", "label", "type", "genre", "style", "id", "barcode", "master_id", "master_url", "uri", "catno", "title", "thumb", "cover_image", "resource_url", "community", "format_quantity", "formats"
"1","Germany","2001","['Vinyl', '12']","['Real Groove']","release","['Electronic']","['House']","722726","[]","302042","https://api.discogs.com/masters/302042","/release/722726-Alex-Palmer-5-Feat-Mass-My-Love-Is-For-You","RG 12022","Alex Palmer (5) Feat. Mass (6) - My Love Is For You","","","https://api.discogs.com/releases/722726","{'want': 14, 'have': 93}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"2","France","2001","['Vinyl', '12']","['M6 Interactions']","release","['Electronic']","['House']","2655248","[]","302042","https://api.discogs.com/masters/302042","/release/2655248-Alex-Palmer-5-Feat-Mass-My-Love-Is-For-You","M6I1720.6","Alex Palmer (5) Feat Mass (6) - My Love Is For You","","","https://api.discogs.com/releases/2655248","{'want': 8, 'have': 22}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"3","France","2001","['CD', 'Maxi-Single', 'Promo']","['Blue Nuit', 'Blue Nuit', 'M6 Interactions', 'Pense À Moi', 'Warner/Chappell', 'www.djcenter.com', 'M6 Interactions', 'MPO']","release","['Electronic']","['House']","11438965","['www.djcenter.com', 'SACEM SACD SDRM SGDL', 'IFPI L033', 'IFPI 1211', '[MPO] M6 I 17201P @@@ 01']","302042","https://api.discogs.com/masters/302042","/release/11438965-Alex-Palmer-5-Feat-Mass-My-Love-Is-For-You","M6I1720.1-P","Alex Palmer (5) Feat. Mass (6) - My Love Is For You","","","https://api.discogs.com/releases/11438965","{'want': 4, 'have': 3}","1","[{'name': 'CD', 'qty': '1', 'text': 'Cardsleeve', 'descriptions': ['Maxi-Single', 'Promo']}]"
"4","US","2002","['Vinyl', '12', '33 ⅓ RPM', '45 RPM']","['Diaspora Recordings', 'Diaspora Recordings', 'Diaspora Communications', 'Diaspora Communications', 'Discograph', 'Groovepusher Music', 'BOC Productions', 'Phonicfood Productions', 'MPO', 'The Hub', 'Future Disc']","release","['Electronic']","['House', 'Deep House']","100654","['3700077629100', 'DIA-010-A Future Disc MPO', 'DIA-010-B MPO']","321201","https://api.discogs.com/masters/321201","/Alma-Horton-Lies/release/100654","DIA010","Alma Horton - Lies","","","https://api.discogs.com/releases/100654","{'want': 78, 'have': 194}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM', '45 RPM']}]"
"5","US","2002","['Vinyl', '12', 'Promo', 'White Label', '45 RPM', '33 ⅓ RPM']","['Diaspora Recordings']","release","['Electronic']","['House', 'Deep House']","2405958","[]","321201","https://api.discogs.com/masters/321201","/Alma-Horton-Lies/release/2405958","DIA-010","Alma Horton - Lies","","","https://api.discogs.com/releases/2405958","{'want': 24, 'have': 23}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo', 'White Label', '45 RPM', '33 ⅓ RPM']}]"
"6","UK","2003","['Vinyl', '12', '45 RPM', 'Promo']","['19 Recordings', 'RCA', 'BMG UK & Ireland', 'BMG Music Publishing Ltd.', 'The Aquarium', 'BMG UK & Ireland Ltd.', 'BMG UK & Ireland Ltd.', 'BMG', 'Portal Space']","release","['Electronic']","['Progressive House', 'House']","519219","['LC00316', 'ALTRIX 12 A-1-1 Shane!', 'ALTRIX 12 B-1-1 SMC']","33661","https://api.discogs.com/masters/33661","/release/519219-Annie-Lennox-Pavement-Cracks","ALTRIX 12","Annie Lennox - Pavement Cracks","","","https://api.discogs.com/releases/519219","{'want': 46, 'have': 144}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM', 'Promo']}]"
"7","US","2003","['CD', 'Maxi-Single']","['J Records', '19 Recordings', 'BMG UK & Ireland Ltd.', 'BMG UK & Ireland Ltd.', 'Lennox', 'Martin', 'BMG Music Publishing Ltd.', 'J Records', 'J Records', 'J Records', 'BMG', 'Sonopress USA', 'The Aquarium', 'Europadisk', 'Q Muse Limited', 'www.thescumfrog.com', 'Nettwerk Management', 'Ornadel Management', 'Shanghai Surprise']","release","['Electronic']","['Progressive House', 'House']","210703","['8 2876-55884-2 3', '828765588423', '++ C9277-01 82876558842 [Sonopress logo] ', 'IFPI L028', 'IFPI 1023']","33661","https://api.discogs.com/masters/33661","/release/210703-Annie-Lennox-Pavement-Cracks-The-Remixes","82876-55884-2","Annie Lennox - Pavement Cracks (The Remixes)","","","https://api.discogs.com/releases/210703","{'want': 65, 'have': 341}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Maxi-Single']}]"
"8","US","2003","['Vinyl', '12', '33 ⅓ RPM', 'Promo']","['J Records', 'BMG UK & Ireland Ltd.', 'BMG UK & Ireland Ltd.', 'Europadisk', 'Europadisk']","release","['Electronic']","['Progressive House', 'Progressive Trance', 'Synth-pop']","312484","['J1PV-51445-1-SA EUROPADISK DMM NJ USA 71088 DON GROSSINGER', 'J1PV-54115-1-SB EUROPADISK DMM NJ USA 71088 DON GROSSINGER', 'J1PV-54115-1-SC-RE EUROPADISK DMM NJ USA 71089 DON GROSSINGER', 'J1PV-54115-1-SD-RE EUROPADISK DMM NJ USA 71089 DON GROSSINGER']","33661","https://api.discogs.com/masters/33661","/release/312484-Annie-Lennox-Pavement-Cracks","J1PV-54115-1","Annie Lennox - Pavement Cracks","","","https://api.discogs.com/releases/312484","{'want': 81, 'have': 174}","2","[{'name': 'Vinyl', 'qty': '2', 'descriptions': ['12', '33 ⅓ RPM', 'Promo']}]"
"9","UK","2003","['Vinyl', '12', 'Promo', 'White Label']","['BMG']","release","['Electronic']","['Progressive House', 'House']","7237890","[]","33661","https://api.discogs.com/masters/33661","/release/7237890-Annie-Lennox-Pavement-Cracks","ALTRIX 12","Annie Lennox - Pavement Cracks","","","https://api.discogs.com/releases/7237890","{'want': 22, 'have': 18}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo', 'White Label']}]"
"10","US","2003","['CDr', 'Promo']","['J Records']","release","['Electronic']","['Progressive House', 'House']","1447534","[]","33661","https://api.discogs.com/masters/33661","/release/1447534-Annie-Lennox-Pavement-Cracks-Remixes","none","Annie Lennox - Pavement Cracks (Remixes)","","","https://api.discogs.com/releases/1447534","{'want': 28, 'have': 9}","1","[{'name': 'CDr', 'qty': '1', 'descriptions': ['Promo']}]"
"11","Australia","2003","['CDr', 'Single', 'Promo']","['BMG Australia']","release","['Electronic']","['House', 'Ambient']","19359832","[]","33661","https://api.discogs.com/masters/33661","/release/19359832-Annie-Lennox-Pavement-Cracks","none","Annie Lennox - Pavement Cracks","","","https://api.discogs.com/releases/19359832","{'want': 7, 'have': 14}","1","[{'name': 'CDr', 'qty': '1', 'descriptions': ['Single', 'Promo']}]"
"12","Europe","2004","['File', 'FLAC']","['J Records', 'Dance Vault Mixes', 'Sony BMG Music Entertainment (Germany) GmbH', 'Sony BMG Music Entertainment (Germany) GmbH']","release","['Electronic', 'Rock', 'Pop']","['House', 'Progressive House', 'Progressive Trance', 'Pop Rock']","10711806","['0828765588423']","33661","https://api.discogs.com/masters/33661","/release/10711806-Annie-Lennox-Pavement-Cracks-Dance-Vault-Mixes","none","Annie Lennox - Pavement Cracks (Dance Vault Mixes)","","","https://api.discogs.com/releases/10711806","{'want': 7, 'have': 24}","0","[{'name': 'File', 'qty': '7', 'descriptions': ['FLAC']}]"
"13","Russia","2005","['CD', 'Mixed', 'Promo']","['Natural Selection']","release","['Electronic']","['House', 'Deep House', 'Tribal House']","2667102","['NS 005 CD1', 'NS 005 CD2']","0","None","/release/2667102-DJ-Grad-Free-Your-Mind","NS 005","DJ Grad - Free Your Mind","","","https://api.discogs.com/releases/2667102","{'want': 4, 'have': 9}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Mixed', 'Promo']}]"
"14","Unknown","1991","['CD', 'Promo', 'Unofficial Release']","['Not On Label (Annie Lennox)']","release","['Electronic']","['Dance-pop', 'Dub Techno', 'Synth-pop']","13487760","['0123456789734', 'TJA801181553H06']","0","None","/Annie-Lennox-Ultra-Hot-Remixes/release/13487760","none","Annie Lennox - Ultra Hot Remixes","","","https://api.discogs.com/releases/13487760","{'want': 12, 'have': 3}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Promo', 'Unofficial Release']}]"
"15","Russia","2005","['CD', 'Mixed']","['ООО Комета', 'ООО Комета', 'ООО Комета', 'ООО Медиа-Лайн']","release","['Electronic']","['House', 'Deep House', 'Tribal House', 'Progressive House', 'Tech House']","8581791","['2 207155 308182', '2207155308182', 'BB-D66444 CD1 ООО Медиа-Лайн. Лицензия МПТР России ВАФ № 77-12 от 02.10.02', 'BB-D66444 CD2 ООО Медиа-Лайн. Лицензия МПТР России ВАФ № 77-12 от 02.10.02', 'BB-D66444 CD3 ООО Медиа-Лайн. Лицензия МПТР России ВАФ № 77-12 от 02.10.02']","1150420","https://api.discogs.com/masters/1150420","/Dj-List-Oceans/release/8581791","D66444","Dj List - Oceans","","","https://api.discogs.com/releases/8581791","{'want': 8, 'have': 6}","3","[{'name': 'CD', 'qty': '3', 'text': 'Digipak', 'descriptions': ['Mixed']}]"
"16","Italy","2005","['Vinyl', '12', '45 RPM', 'Stereo']","['Bull & Butcher Recordings', 'Clock Studio', 'Clock Studio', 'Clock Music S.R.L.', 'F.M.A. Edizioni S.r.l.', 'F.M.A. Edizioni S.r.l.', 'Clock Music S.R.L.', 'Clock Music S.R.L.']","release","['Electronic']","['House', 'Eurodance']","1347254","['BB 2018 MX A', 'BB 2018 MX B', 'S.I.A.E.']","0","None","/release/1347254-Ava-Cherry-Fever","BB 2018 MX","Ava Cherry - Fever","","","https://api.discogs.com/releases/1347254","{'want': 30, 'have': 40}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM', 'Stereo']}]"
"17","UK","2002","['CD', 'Mixed']","['Thirteen[rec]']","release","['Electronic']","['Tech House']","608165","[]","0","None","/Various-Freedom_Beats/release/608165","13K-SOHO-CD001","Various - Freedom_Beats","","","https://api.discogs.com/releases/608165","{'want': 2, 'have': 9}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}]"
"18","UK","2002","['CD', 'Compilation', 'Mixed']","['Thirteen[rec]', 'Thirteen[rec] Ltd.', 'Thirteen[rec] Ltd.', 'Thirteen[rec] Ltd.']","release","['Electronic']","['Chillwave', 'Progressive House', 'House', 'Trance', 'Ambient']","13141595","['5021272085828', 'MCPS']","0","None","/Various-Salvation-World-Tour-/release/13141595","13K-SALV-CD001","Various - Salvation World Tour ","","","https://api.discogs.com/releases/13141595","{'want': 2, 'have': 5}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation', 'Mixed']}]"
"19","Italy","2003","['Vinyl', '12']","['Life Music', 'Connie Studio', 'Life Music', 'Life Music', 'Auto 11 Motors']","release","['Electronic']","['House']","3672492","[]","0","None","/release/3672492-Biondi-Ready-To-Go","LF2004","Biondi* - Ready To Go","","","https://api.discogs.com/releases/3672492","{'want': 30, 'have': 27}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"20","Italy","2003","['CD', 'Compilation']","['Pride Records']","release","['Electronic']","['House']","12458928","[]","0","None","/release/12458928-Various-White-Trash-Session-3","WT 003","Various - White Trash Session 3","","","https://api.discogs.com/releases/12458928","{'want': 4, 'have': 2}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Compilation']}]"
"21","UK","2003","['Vinyl', '12', '45 RPM']","['Big Bear']","release","['Electronic']","['Dub', 'Deep House', 'Disco']","52152","[]","0","None","/BJ-Duck-Big-Black-Wax/release/52152","BB009","BJ Duck - Big Black Wax","","","https://api.discogs.com/releases/52152","{'want': 102, 'have': 164}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM']}]"
"22","Germany","1989","['Vinyl', '12']","['Livelarge Recordings', 'Livelarge Recordings', 'Livelarge Recordings', 'Music Mail']","release","['Electronic']","['House', 'Electro House']","633484","[]","1718503","https://api.discogs.com/masters/1718503","/release/633484-Bubbles-N-Breaks-Rock-It-Like-This","Livelarge 001","Bubbles N' Breaks - Rock It Like This...","","","https://api.discogs.com/releases/633484","{'want': 56, 'have': 37}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"23","Germany","1989","['Vinyl', '12', 'Test Pressing']","['Livelarge Recordings', 'Music Mail', 'Celebrate Records GmbH']","release","['Electronic']","['House', 'Electro House']","15120983","['100247 A-1', '100247 B-1']","1718503","https://api.discogs.com/masters/1718503","/release/15120983-Bubbles-N-Breaks-Rock-It-Like-This","LIVELARGE 001","Bubbles N' Breaks - Rock It Like This...","","","https://api.discogs.com/releases/15120983","{'want': 19, 'have': 7}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Test Pressing']}]"
"24","US","1990","['Vinyl', '12', '33 ⅓ RPM']","['Epic', 'Epic', 'CBS Schallplatten GmbH', 'CBS Schallplatten GmbH', 'Epic Records', 'CBS Music Inc.']","release","['Electronic']","['House']","235857","['098707317019', '0 9870 - 73170 - 1', 'ASCAP', 'XSS 73170A', 'XSS 73170B', 'XSS 73170A-1A G1 (A) VLADO', 'XSS 73170B-1A G1 (A) VLADO']","62414","https://api.discogs.com/masters/62414","/release/235857-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips","49 73170","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","","","https://api.discogs.com/releases/235857","{'want': 324, 'have': 348}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
"25","US","1990","['CD', 'Maxi-Single', 'Promo']","['Epic', 'Epic Records', 'CBS Schallplatten GmbH', 'CBS Schallplatten GmbH', 'Digital Audio Disc Corp.', 'DADC', 'CBS Music Publishing']","release","['Electronic']","['House', 'Euro House']","523034","['DISP-000500 1', Made in USA-Digital Audio Disc Corp. ['D®' logo]]","62414","https://api.discogs.com/masters/62414","/release/523034-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips","ESK 1999","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","","","https://api.discogs.com/releases/523034","{'want': 129, 'have': 42}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Maxi-Single', 'Promo']}]"
"26","Australia","2000","['Vinyl', '12', '33 ⅓ RPM']","['Epic', 'CBS Schallplatten GmbH']","release","['Electronic']","['House', 'Deep House']","1786027","[]","62414","https://api.discogs.com/masters/62414","/release/1786027-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips","655972 6","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","","","https://api.discogs.com/releases/1786027","{'want': 111, 'have': 27}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
"27","Australia","2000","['Vinyl', '12', 'Promo']","['CBS Records Australia Limited']","release","['Electronic']","['House', 'Deep House']","1147808","[]","62414","https://api.discogs.com/masters/62414","/release/1147808-Culture-Beat-Featuring-Jo-Van-Nelsen-Cherry-Lips","655972 6","Culture Beat Featuring Jo Van Nelsen - Cherry Lips","","","https://api.discogs.com/releases/1147808","{'want': 97, 'have': 2}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo']}]"
"28","Sweden","2000","['Vinyl', '12', 'EP']","['Frunk Records Sthlm', 'Prime Distribution', 'Frunk Records Sthlm', 'Misty Music']","release","['Electronic']","['House', 'Deep House']","295908","[]","903538","https://api.discogs.com/masters/903538","/release/295908-Daniel-Achilles-We-Like-The-Music","FRUNK 002","Daniel Achilles - We Like The Music","","","https://api.discogs.com/releases/295908","{'want': 41, 'have': 75}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'EP']}]"
"29","Sweden","2004","['Vinyl', '12', 'Promo', 'White Label']","['Frunk Records Sthlm', 'Frunk Records Sthlm', 'Prime Distribution', 'Misty Music']","release","['Electronic']","['House']","2221726","[]","903538","https://api.discogs.com/masters/903538","/release/2221726-Daniel-Achilles-We-Like-The-Music","FRUNK 002","Daniel Achilles - We Like The Music","","","https://api.discogs.com/releases/2221726","{'want': 13, 'have': 11}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo', 'White Label']}]"
"30","Czech Republic","2006","['CD', 'Mixed']","['Tripmag', 'iMédia, spol. s r.o.', 'iMédia, spol. s r.o.', 'GZ Digital Media']","release","['Electronic']","['House']","2165806","['GZ L72412 TRIPMAG 07/2000', 'IFPI LD01', 'IFPI 5J25']","0","None","/release/2165806-DJ-Tvyks-Exclusive-Summer-House-Mix","TRIPMAG 07/2000","DJ Tvyks - Exclusive Summer House Mix","","","https://api.discogs.com/releases/2165806","{'want': 10, 'have': 43}","1","[{'name': 'CD', 'qty': '1', 'text': 'Cardboard Sleeve', 'descriptions': ['Mixed']}]"
"31","US","2013","['Vinyl', '12']","['Seasons Limited', 'Seasons Limited', 'Music, Soul, Nature Publishing', 'Music, Soul, Nature Publishing', 'Songs Of Media Creature']","release","['Electronic']","['Deep House']","300974","['BMI']","0","None","/David-Panda-Feat-Derek-Conyer-This-Time/release/300974","SL-16","David Panda Feat. Derek Conyer - This Time","","","https://api.discogs.com/releases/300974","{'want': 76, 'have': 263}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"32","US","2005","['CD', 'Mixed']","['Kinkysweet Recordings', 'Afterdark', 'E.M.B.O.P. LLC', 'E.M.B.O.P. LLC', 'Engine Room Studios LA', 'Rainbo Records', 'Kinkysweet Recordings', 'Kinkysweet Recordings']","release","['Electronic']","['House', 'Deep House', 'Garage House']","1043582","['8 99661 00035 7', '9245 - KSW035D1  041406', '9245 - KSW035D2  041406', 'IFPI LT05']","0","None","/release/1043582-Various-Afterdark-Los-Angeles","KSW035","Various - Afterdark - Los Angeles","","","https://api.discogs.com/releases/1043582","{'want': 36, 'have': 76}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Mixed']}]"
"33","UK","2001","['File', 'MP3', 'Compilation']","['ITH Records', 'House Masters']","release","['Electronic']","['House']","4926288","[]","609672","https://api.discogs.com/masters/609672","/Charles-Webster-House-Masters/release/4926288","HOMAS19D","Charles Webster - House Masters","","","https://api.discogs.com/releases/4926288","{'want': 13, 'have': 32}","0","[{'name': 'File', 'qty': '36', 'text': '320 kbps', 'descriptions': ['MP3', 'Compilation']}]"
"34","US","2001","['CD', 'Compilation', 'Partially Mixed']","['Nikki Beach Music', 'Nikki Beach Music, LLC', 'Nikki Beach Music, LLC', 'M2K Music & Media']","release","['Electronic']","['Deep House', 'House', 'Downtempo']","10865805","['NM0002-1 M5412L', 'NM0002-2 K5409Q', 'IFPI L534', 'IFPI 92S4', 'IFPI 92S3']","1239257","https://api.discogs.com/masters/1239257","/release/10865805-Various-Nikki-Music-Vol-02","NM 0002","Various - Nikki Music Vol. 02","","","https://api.discogs.com/releases/10865805","{'want': 5, 'have': 11}","2","[{'name': 'CD', 'qty': '2', 'descriptions': ['Compilation', 'Partially Mixed']}]"
"35","Sweden","1999","['Vinyl', '12']","['Kass Recordings']","release","['Electronic']","['House', 'Deep House', 'Garage House']","13737","[]","2695853","https://api.discogs.com/masters/2695853","/release/13737-David-Panda-Cheated","Kass 02","David Panda - Cheated","","","https://api.discogs.com/releases/13737","{'want': 27, 'have': 50}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"36","Sweden","1999","['Vinyl', '12', 'Promo', 'White Label']","['Kass Recordings']","release","['Electronic']","['House', 'Deep House', 'Garage House']","23771504","[]","2695853","https://api.discogs.com/masters/2695853","/release/23771504-David-Panda-Cheated","Kass 02","David Panda - Cheated","","","https://api.discogs.com/releases/23771504","{'want': 7, 'have': 3}","1","[{'name': 'Vinyl', 'qty': '1', 'text': 'Stickered', 'descriptions': ['12', 'Promo', 'White Label']}]"
"37","Spain","2001","['Vinyl', '12']","['Le Club']","release","['Electronic']","['Progressive House', 'House', 'Euro House']","823423","[]","266466","https://api.discogs.com/masters/266466","/release/823423-Diva-Surprise-Feat-Georgia-Jones-But-I-Still-Love-You","CLUB527","Diva Surprise Feat. Georgia Jones - But, I Still Love You","","","https://api.discogs.com/releases/823423","{'want': 19, 'have': 42}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"38","France","2008","['Vinyl', '12', '33 ⅓ RPM']","['Scorpio Music', 'Walter Taieb, Inc.', 'Walter Taieb, Inc.']","release","['Electronic']","['House']","2666610","[]","266466","https://api.discogs.com/masters/266466","/release/2666610-Diva-Surprise-Feat-Georgia-Jones-But-I-Still-Love-You","192 607-1","Diva Surprise Feat Georgia Jones - But, I Still Love You","","","https://api.discogs.com/releases/2666610","{'want': 4, 'have': 33}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
"39","France","2008","['Vinyl', '12']","['Vitamine']","release","['Electronic']","['House']","335764","[]","2566055","https://api.discogs.com/masters/2566055","/release/335764-DJ-Speurt-Make-It-With-The-Muzak","VIT 007","DJ Speurt - Make It With The Muzak","","","https://api.discogs.com/releases/335764","{'want': 32, 'have': 30}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"40","UK","2001","['Vinyl', '12']","['Tirk']","release","['Electronic']","['House']","1601202","[]","1675084","https://api.discogs.com/masters/1675084","/release/1601202-Drrtyhaze-Superhigh","TIRK044","Drrtyhaze - Superhigh","","","https://api.discogs.com/releases/1601202","{'want': 57, 'have': 95}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"41","UK","2001","['Vinyl', '12', 'Test Pressing']","['Tirk']","release","['Electronic']","['House']","14717515","[]","1675084","https://api.discogs.com/masters/1675084","/Drrtyhaze-Superhigh/release/14717515","TIRK044","Drrtyhaze - Superhigh","","","https://api.discogs.com/releases/14717515","{'want': 4, 'have': 1}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Test Pressing']}]"
"42","US","2004","['Vinyl', '12']","['Society Hill Recordings']","release","['Electronic']","['House']","27931","[]","201345","https://api.discogs.com/masters/201345","/EDK-Pushin-Harder/release/27931","SHR 002","EDK - Pushin' Harder","","","https://api.discogs.com/releases/27931","{'want': 53, 'have': 136}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"43","US","2003","['Vinyl', '12', 'Promo']","['Society Hill Recordings']","release","['Electronic']","['House']","1493147","[]","201345","https://api.discogs.com/masters/201345","/EDK-Pushin-Harder/release/1493147","SHR 002","EDK - Pushin' Harder","","","https://api.discogs.com/releases/1493147","{'want': 26, 'have': 19}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo']}]"
"44","Germany","2003","['CD', 'Mixed']","['Le Bien Et Le Mal', 'Music Mail', 'SiB Distribution', 'Nova MD', 'TBA']","release","['Electronic']","['House']","664947","['4 025858 013800', '4025858013800', 'MUSI.040202.000', 'Lc2487', 'GEMA']","0","None","/Various-Mix-2-Mix-1st-Affair-Shaken-By-Sumo/release/664947","BIEN009-2","Various - Mix 2 Mix - 1st Affair Shaken By Sumo","","","https://api.discogs.com/releases/664947","{'want': 3, 'have': 12}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}]"
"45","Germany","2004","['Vinyl', '12', '45 RPM']","[Cala D'hort, Cala D'hort, 'Music Mail Tonträger GmbH', 'Music Mail Tonträger GmbH', 'Celebrate Records GmbH']","release","['Electronic']","['House', 'Deep House']","473907","['100275A1', '100275B1']","3617899","https://api.discogs.com/masters/3617899","/release/473907-Edmond-Dantes-Sunrise","cala002-6","Edmond Dantes - Sunrise","","","https://api.discogs.com/releases/473907","{'want': 13, 'have': 26}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM']}]"
"46","Germany","2012","['File', 'WAV', 'Single']","[Cala D'hort]","release","['Electronic']","['House', 'Deep House']","31928317","[]","3617899","https://api.discogs.com/masters/3617899","/release/31928317-Edmond-Dantes-Sunrise","CALA 002","Edmond Dantes - Sunrise","","","https://api.discogs.com/releases/31928317","{'want': 0, 'have': 1}","0","[{'name': 'File', 'qty': '3', 'descriptions': ['WAV', 'Single']}]"
"47","UK","2000","['Vinyl', '12', '45 RPM', '33 ⅓ RPM']","['Hairy Claw', 'Wordandsound', 'Sony Music Studios, London']","release","['Electronic']","['House', 'Disco']","261568","['827170008762']","0","None","/Fabrizio-Mammarella-Panorama/release/261568","HC05","Fabrizio Mammarella - Panorama","","","https://api.discogs.com/releases/261568","{'want': 116, 'have': 157}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '45 RPM', '33 ⅓ RPM']}]"
"48","Germany","2000","['CD', 'Mixed']","['Ostgut Ton', 'Panorama Bar Mix Series']","release","['Electronic']","['House', 'Deep House', 'Tech House']","3736749","[]","465637","https://api.discogs.com/masters/465637","/release/3736749-Nick-H%C3%B6ppner-Panorama-Bar-04","OSTGUTCD21","Nick Höppner - Panorama Bar 04","","","https://api.discogs.com/releases/3736749","{'want': 78, 'have': 132}","1","[{'name': 'CD', 'qty': '1', 'descriptions': ['Mixed']}]"
"49","UK","2000","['Vinyl', '12', 'Promo', '45 RPM', '33 ⅓ RPM']","['Disco Volante']","release","['Electronic', 'Hip Hop']","['RnB/Swing', 'UK Garage']","466638","[]","162096","https://api.discogs.com/masters/162096","/release/466638-Fiona-Prince-High-On-You-Again","DVS-1008-VTPRO1","Fiona Prince - High On You Again","","","https://api.discogs.com/releases/466638","{'want': 21, 'have': 79}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', 'Promo', '45 RPM', '33 ⅓ RPM']}]"
"50","UK","2003","['Vinyl', '12']","['Disco Volante']","release","['Electronic']","['UK Garage']","126729","[]","162096","https://api.discogs.com/masters/162096","/release/126729-Fiona-Prince-High-On-You-Again","DVS1008-VT1","Fiona Prince - High On You Again","","","https://api.discogs.com/releases/126729","{'want': 11, 'have': 37}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12']}]"
"51","UK","2001","['Vinyl', '12', '33 ⅓ RPM', '45 RPM', 'Promo', 'White Label']","['Disco Volante']","release","['Electronic', 'Hip Hop']","['RnB/Swing', 'UK Garage']","10082296","[]","162096","https://api.discogs.com/masters/162096","/release/10082296-Fiona-Prince-High-On-You-Again","DVS-1008-VTPRO1","Fiona Prince - High On You Again","","","https://api.discogs.com/releases/10082296","{'want': 4, 'have': 3}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM', '45 RPM', 'Promo', 'White Label']}]"
"52","US","2000","['Vinyl', '12', '33 ⅓ RPM']","['Empire State Records', 'Empire State Records', 'Eightballshop.com', 'V.O.T.U. Records (Voice Of The Underground Records)']","release","['Electronic']","['Progressive House', 'Progressive Trance']","231431","['(ASCAP)']","0","None","/Funky-Junction-Mowree-After-Dark/release/231431","ES 080","Funky Junction & Mowree - After Dark","","","https://api.discogs.com/releases/231431","{'want': 24, 'have': 63}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
"53","US","2002","['Vinyl', '12', '33 ⅓ RPM']","['Afterhours']","release","['Electronic']","['Deep House', 'UK Garage']","132419","['7 42891 71691 1']","140945","https://api.discogs.com/masters/140945","/Ground-Level-3-Feat-Rheji-Someday/release/132419","AH-169","Ground Level (3) Feat. Rheji - Someday","","","https://api.discogs.com/releases/132419","{'want': 42, 'have': 121}","1","[{'name': 'Vinyl', 'qty': '1', 'descriptions': ['12', '33 ⅓ RPM']}]"
